Count;InterProID;pubmeds;Name;ShortDescription
1;IPR004087;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";K Homology domain;"<p>The K homology (KH) domain was first identified in the human heterogeneous nuclear ribonucleoprotein  (hnRNP) K.  An evolutionarily conserved sequence of around 70 amino acids, the KH domain is present in a wide variety of nucleic acid-binding proteins. The KH domain binds RNA, and can function in RNA recognition [[cite:PUB00035579]]. It is found in multiple copies in several proteins, where they can function cooperatively or independently.  For example, in the AU-rich element RNA-binding protein KSRP, which has 4 KH domains, KH domains 3 and 4 behave as independent binding modules to interact with different regions of the AU-rich RNA targets [[cite:PUB00035579]]. The solution structure of the first KH domain of FMR1 [[cite:PUB00005961]] and of the C-terminal KH domain of hnRNP K [[cite:PUB00005962]] determined by nuclear magnetic resonance
(NMR) revealed a β-α-α-β-β-α structure. Proteins containing KH domains include:</p>

<ul>
<li>Bacterial and organelle PNPases [[cite:PUB00035580]].</li>
<li>Archaeal and eukaryotic exosome subunits [[cite:PUB00035581]].</li>
<li>Eukaryotic and prokaryotic small ribosomal subunit proteins uS3 [[cite:PUB00035582]].</li>
<li>Vertebrate Fragile X messenger ribonucleoprotein 1 (FMR1) [[cite:PUB00035583]].</li>
<li>Vigilin, which has 14 KH domains [[cite:PUB00035584]].</li>
<li>AU-rich element RNA-binding protein KSRP.</li>
<li>hnRNP K, which contains 3 KH domains.</li>
<li>Human onconeural ventral antigen-1 (NOVA-1) [[cite:PUB00021445]].</li>
</ul>

<p>According to structural analyses [[cite:PUB00005961], [cite:PUB00005962], [cite:PUB00007305]], the KH domain can be separated in two groups - type 1 and type 2.</p>"
1;IPR004088;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";K Homology domain, type 1;"<p>The K homology (KH) domain was first identified in the human heterogeneous nuclear ribonucleoprotein (hnRNP) K. It is a domain of around 70 amino acids that is present in a wide variety of quite diverse nucleic acid-binding proteins [[cite:PUB00005188]]. It has been shown to bind RNA [[cite:PUB00005961], [cite:PUB00005962]]. Like many other RNA-binding motifs, KH motifs are found in one or multiple copies (14 copies in chicken vigilin) and, at least for hnRNP K (three copies) and FMR-1 (two copies), each motif is necessary for<i>in vitro</i>RNA binding activity, suggesting that they may function cooperatively or, in the case of single KH motif proteins (for example, Mer1p), independently [[cite:PUB00005188]].</p>

<p>According to structural [[cite:PUB00005961], [cite:PUB00005962], [cite:PUB00007305]] analysis the KH domain can be separated in two groups. The first group or type-1 contain a β-α-α-β-β-α structure, whereas in the type-2 the two last β-sheet are located in the N-terminal part of the domain (α-β-β-α-α-β). Sequence similarity between these two folds are limited to a short region (VIGXXGXXI) in the RNA binding motif. This motif is located between helices 1 and 2 in type-1 and between helices 2 and 3 in type-2. Proteins known to contain a type-1 KH domain include bacterial polyribonucleotide nucleotidyltransferase ([ec:2.7.7.8]); vertebrate Fragile X messenger ribonucleoprotein 1 (FMR1); eukaryotic heterogeneous nuclear ribonucleoprotein K (hnRNP K), one of at least 20 major proteins that are part of hnRNP particles in mammalian cells; mammalian poly(rC) binding proteins; Artemia salina glycine-rich protein GRP33; yeast PAB1-binding protein 2 (PBP2); vertebrate vigilin; and human high-density lipoprotein binding protein (HDL-binding protein).</p>"
1;IPR036612;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";K Homology domain, type 1 superfamily;"<p>The K homology (KH) domain was first identified in the human heterogeneous nuclear ribonucleoprotein (hnRNP) K. It is a domain of around 70 amino acids that is present in a wide variety of quite diverse nucleic acid-binding proteins [[cite:PUB00005188]]. It has been shown to bind RNA [[cite:PUB00005961], [cite:PUB00005962]]. Like many other RNA-binding motifs, KH motifs are found in one or multiple copies (14 copies in chicken vigilin) and, at least for hnRNP K (three copies) and FMR-1 (two copies), each motif is necessary for<i>in vitro</i>RNA binding activity, suggesting that they may function cooperatively or, in the case of single KH motif proteins (for example, Mer1p), independently [[cite:PUB00005188]].</p>

<p>According to structural [[cite:PUB00005961], [cite:PUB00005962], [cite:PUB00007305]] analysis the KH domain can be separated in two groups. The first group or type-1 contain a β-α-α-β-β-α structure, whereas in the type-2 the two last β-sheet are located in the N-terminal part of the domain (α-β-β-α-α-β). Sequence similarity between these two folds are limited to a short region (VIGXXGXXI) in the RNA binding motif. This motif is located between helices 1 and 2 in type-1 and between helices 2 and 3 in type-2. Proteins known to contain a type-1 KH domain include bacterial polyribonucleotide nucleotidyltransferase ([ec:2.7.7.8]); vertebrate Fragile X messenger ribonucleoprotein 1 (FMR1); eukaryotic heterogeneous nuclear ribonucleoprotein K (hnRNP K), one of at least 20 major proteins that are part of hnRNP particles in mammalian cells; mammalian poly(rC) binding proteins; Artemia salina glycine-rich protein GRP33; yeast PAB1-binding protein 2 (PBP2); vertebrate vigilin; and human high-density lipoprotein binding protein (HDL-binding protein).</p>"
1;IPR012716;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";T-complex protein 1, beta subunit;"<p>Members of this eukaryotic family are part of the group II chaperonin complex called CCT (chaperonin containing TCP-1 or Tailless Complex Polypeptide 1) or TRiC [[cite:PUB00004127], [cite:PUB00001019]]. Chaperonins are involved in productive folding of proteins [[cite:PUB00080867]]. They share a common general morphology, a double toroid of 2 stacked rings. The archaeal equivalent group II chaperonin is often called the thermosome [[cite:PUB00080871]]. Both the thermosome and the TCP-1 family of proteins are weakly, but significantly [[cite:PUB00004124]], related to the cpn60/groEL chaperonin family (see [interpro:IPR001844]).</p>

<p>The TCP-1 protein was first identified in mice where it is especially abundant in testis but present in all cell types. It has since been found and characterised in many other animal species, as well as in yeast, plants and protists. The TCP1 complex has a double-ring structure with central cavities where protein folding takes place [[cite:PUB00074264]]. TCP-1 is a highly conserved protein of about 60kDa (556 to 560 residues) which participates in a hetero-oligomeric 900kDa double-torus shaped particle [[cite:PUB00004129]] with 6 to 8 other different, but homologous,  subunits [[cite:PUB00064264]]. These subunits, the chaperonin containing TCP-1 (CCT) subunit beta, gamma, delta, epsilon, zeta and eta are evolutionary related to TCP-1 itself [[cite:PUB00001034], [cite:PUB00005432]]. Non-native proteins are sequestered inside the central cavity and folding is promoted by using energy derived from ATP hydrolysis [[cite:PUB00080868], [cite:PUB00080869], [cite:PUB00080873]]. The CCT is known to act as a molecular chaperone for tubulin, actin and probably some other proteins [[cite:PUB00074265], [cite:PUB00074266]].</p>; <p>This family consists exclusively of the CCT beta chain (part of a paralogous family) from animals, plants, fungi, and other eukaryotes.</p>"
1;IPR002423;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";Chaperonin Cpn60/GroEL/TCP-1 family;"<p>The assembly of proteins has been thought to be the sole result of properties inherent in the primary sequence of polypeptides themselves. In some cases, however, structural information from other protein molecules is required for correct folding and subsequent assembly into oligomers [[cite:PUB00004022]]. These 'helper' molecules are referred to as molecular chaperones, a subfamily of which are the chaperonins [[cite:PUB00004550]], which include 10kDa and 60kDa proteins. These are found in abundance in prokaryotes, chloroplasts and mitochondria. They are required for normal cell growth (as demonstrated by the fact that no temperature sensitive mutants for the chaperonin genes can be found in the temperature range 20 to 43 degrees centigrade [[cite:PUB00004022]]), and are stress-induced, acting to stabilise or protect disassembled polypeptides under heat-shock conditions [[cite:PUB00004550]].</p>

<p>The 10kDa chaperonin (Cpn10) and its bacterial homologue groES, exist as a ring-shaped oligomer of between 6 to 8 identical subunits, whereas the 60kDa chaperonin (Cpn60) and its bacterial homologue groEL, form a structure comprising 2 stacked rings, each ring containing 7 identical subunits [[cite:PUB00004022]]. These ring structures assemble by self-stimulation in the presence of Mg2+-ATP. The Cpn10 and Cpn60 oligomers also require Mg2+-ATP in order to interact to form a functional complex, although the mechanism of this interaction is as yet unknown [[cite:PUB00002183]]. This chaperonin complex is essential for the correct folding and assembly of polypeptides into oligomeric structures, of which the chaperonins themselves are not a part [[cite:PUB00004550]]. The binding of Cpn10 to Cpn60 inhibits the weak ATPase activity of Cpn60.</p>

<p>TCP-1 (t-complex polypeptide 1) is a subunit of the hetero-oligomeric complex CCT (chaperonin containing TCP- 1) present in the eukaryotic cytosol. It is a member of the chaperonin family which includes GroEL, 60kDa heat shock protein (Hsp60), Rubisco subunit binding protein (RBP) and thermophilic factor 55 (TF55) [[cite:PUB00064264]].</p>

<p>BBS10 and BBS10 chaperonins play a role in the assembly of BBSome, a complex involved in ciliogenesis regulating transports vesicles to the cilia [[cite:PUB00069285]].</p>"
1;IPR002194;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";Chaperonin TCP-1, conserved site;"<p>The TCP-1 protein [[cite:PUB00004127], [cite:PUB00001019]] (Tailless Complex Polypeptide 1) was first identified in mice where it is especially abundant in testis but present in all cell types. It has since been found and characterised in many other animal species, as well as in yeast, plants and protists. TCP-1 is a highly conserved protein of about 60kDa (556 to 560 residues) which participates in a hetero-oligomeric 900kDa double-torus shaped particle [[cite:PUB00004129]] with 6 to 8 other different subunits. These subunits, the chaperonin containing TCP-1 (CCT) subunit beta, gamma, delta, epsilon, zeta and eta are evolutionary related to TCP-1 itself [[cite:PUB00001034], [cite:PUB00005432]]. The CCT is known to act as a molecular chaperone for tubulin, actin and probably some other proteins.</p>
<p>The CCT subunits are highly related to archaebacterial counterparts:</p>
<ul><li>TF55 and TF56 [[cite:PUB00004112]], a molecular chaperone from Sulfolobus shibatae. TF55 has ATPase activity, is known to bind unfolded polypeptides and forms a oligomeric complex of two stacked nine-membered rings.</li>
<li>Thermosome [[cite:PUB00000756]], from Thermoplasma acidophilum. The thermosome is composed of two subunits (alpha and beta) and also seems to be a chaperone with ATPase activity. It forms an oligomeric complex of eight-membered rings.</li></ul>
<p>The TCP-1 family of proteins are weakly, but significantly [[cite:PUB00004124]], related to the cpn60/groEL chaperonin family (see [interpro:IPR001844]).</p>"
1;IPR027413;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";GroEL-like equatorial domain superfamily;"<p>Chaperonins are large cylindrical structures that transiently enclose a partially folded polypeptide and allow it to continue folding in a sequestered environment. Chaperonins are grouped into two families: group I chaperonins, found in eubacteria (e.g. GroEL in Escherichia coli) and eukaryotic organelles of eubacterial descent (e.g. Cpn60 in mitochondria and chloroplasts), and group II chaperonins, found in archaea and the eukaryotic cytosol (CCT or TCP-1 complex) [[cite:PUB00064262], [cite:PUB00064264]]. Both groups share a common monomer architecture of three domains: an equatorial domain that carries ATPase activity, an intermediate domain, and an apical domain, involved in substrate binding [[cite:PUB00064263], [cite:PUB00021689], [cite:PUB00064971]].</p>

<p>This superfamily represents the equatorial domain.</p>"
1;IPR027409;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";GroEL-like apical domain superfamily;"<p>Chaperonins are large cylindrical structures that transiently enclose a partially folded polypeptide and allow it to continue folding in a sequestered environment. Chaperonins are grouped into two families: group I chaperonins, found in eubacteria (e.g. GroEL in Escherichia coli) and eukaryotic organelles of eubacterial descent (e.g. Cpn60 in mitochondria and chloroplasts), and group II chaperonins, found in archaea and the eukaryotic cytosol (CCT or TCP-1 complex) [[cite:PUB00064262], [cite:PUB00064264]]. Both groups share a common monomer architecture of three domains: an equatorial domain that carries ATPase activity, an intermediate domain, and an apical domain, involved in substrate binding [[cite:PUB00064263], [cite:PUB00021689]].</p>

<p>This superfamily represents the apical domain.</p>"
1;IPR017998;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";T-complex protein 1;<p>Protein folding is generally thought to result solely from properties inherent in the polypeptide primary sequence. However, additional proteins known as molecular chaperones are sometimes required to mediate correct folding and subsequent oligomer assembly [[cite:PUB00004022]]. These chaperones bind to specific protein surfaces, preventing incorrect folding and the formation of non-functional structures [[cite:PUB00001821]].T-complex protein 1 (TCP-1) is a highly conserved cytosolic molecular chaperone [[cite:PUB00044610]]. TCP-1 has also been shown to associate with Golgi membranes and microtubules, the latter suggesting a role in mitotic spindle formation during cell division, particularly in sperm where it is highly abundant [[cite:PUB00004112]]. Structurally, TCP-1 forms a double-ring complex comprising 6-8 subunits per ring, similar to the architecture of the 10 kDa and 60 kDa chaperonins. The amino acid sequence shows significant similarity to the 60 kDa chaperonin and to TF55, a chaperone from the archaeon Sulfolobus shibatae [[cite:PUB00004112]].</p>
1;IPR053374;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";;
1;IPR027410;"doi:10.1038/nature22366
imex:IM-25778
pubmed:28514442";TCP-1-like chaperonin intermediate domain superfamily;"<p>Chaperonins are large cylindrical structures that transiently enclose a partially folded polypeptide and allow it to continue folding in a sequestered environment. Chaperonins are grouped into two families: group I chaperonins, found in eubacteria (e.g. GroEL in Escherichia coli) and eukaryotic organelles of eubacterial descent (e.g. Cpn60 in mitochondria and chloroplasts), and group II chaperonins, found in archaea and the eukaryotic cytosol (CCT or TCP-1 complex) [[cite:PUB00064262], [cite:PUB00064264]]. Both groups share a common monomer architecture of three domains: an equatorial domain that carries ATPase activity, an intermediate domain, and an apical domain, involved in substrate binding [[cite:PUB00064263], [cite:PUB00021689]].</p>

<p>This superfamily represents the intermediate domain of type II chaperonins.</p>"
1;IPR008826;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Selenium-binding protein;<p>This family consists of selenium binding proteins from eukaryotes, bacteria and archaea. Human selenium-binding protein 1 (SELENBP1) is a methanethiol oxidase (MTO) that converts methanethiol to H2O2, formaldehyde, and H2S [[cite:PUB00088397]]. Bovine SBP56 has been shown to participate in late stages of intra-Golgi protein transport [[cite:PUB00011458]]. The Lotus japonicus homologue of SBP56, LjSBP is thought to have more than one physiological role, and can be implicated in controlling the oxidation/reduction status of target proteins in vesicular Golgi transport [[cite:PUB00011459]].</p>
1;IPR036034;"imex:IM-23318
pubmed:25416956";PDZ superfamily;<p>PDZ domains (also known as Discs-large homologous regions (DHR) or GLGF)) are found in diverse signalling proteins in bacteria, yeasts, plants, insects and vertebrates [[cite:PUB00005049], [cite:PUB00000735]]. PDZ domains can occur in one or multiple copies and are nearly always found in cytoplasmic proteins. They bind either the carboxyl-terminal sequences of proteins or internal peptide sequences [[cite:PUB00000735]]. In most cases, interaction between a PDZ domain and its target is constitutive, with a binding affinity of 1 to 10 microns. However, agonist-dependent activation of cell surface receptors is sometimes required to promote interaction with a PDZ protein. PDZ domain proteins are frequently associated with the plasma membrane, a compartment where high concentrations of phosphatidylinositol 4,5-bisphosphate (PIP2) are found. Direct interaction between PIP2 and a subset of class II PDZ domains (syntenin, CASK, Tiam-1) has been demonstrated.</p>
1;IPR017907;"imex:IM-23318
pubmed:25416956";Zinc finger, RING-type, conserved site;"<p>A number of eukaryotic and viral proteins contain a conserved cysteine-rich domain of 40 to 60 residues (called C3HC4 zinc-finger or 'RING' finger) [[cite:PUB00001094]] that binds two atoms of zinc. There are two different variants, the C3HC4-type and the C3H2C3-type, which is clearly related despite the different cysteine/histidine pattern. The latter type is sometimes referred to as ""RING-H2 finger"". The 3D structure [[cite:PUB00017951]] of the zinc ligation system is referred to as the ""cross-brace"" motif. This atypical conformation is also shared by the FYVE (see [prositedoc:PDOC50178]) and PHD (see [prositedoc:PDOC50016]) domains. Many proteins containing a RING finger play a key role in the ubiquitination pathway. The ubiquitination pathway generally involves three types of enzyme, know as E1, E2 and E3. E1 and E2 are ubiquitin conjugating enzymes. E1 acts first and passes ubiquitin to E2. E3 are ubiquitin protein ligases, responsible for substrate recognition. It has been shown [[cite:PUB00017952], [cite:PUB00017953]] that several RING fingers act as E3 enzymes in the ubiquitination process.</p>; <p>Zinc finger (Znf) domains are relatively small protein motifs which contain multiple finger-like protrusions that make tandem contacts with their target molecule. Some of these domains bind zinc, but many do not; instead, they bind other metals, such as iron, or no metal at all. For example, some family members form salt bridges to stabilise the finger-like folds. They were first identified as a DNA-binding motif in transcription factor TFIIIA from Xenopus laevis (African clawed frog); however, they are now recognised to bind DNA, RNA, protein and/or lipid substrates [[cite:PUB00035807], [cite:PUB00035805], [cite:PUB00035806], [cite:PUB00035804], [cite:PUB00014077]]. Their binding properties depend on the amino acid sequence of the finger domains and of the linker between fingers, as well as on the higher-order structures and the number of fingers. Znf domains are often found in clusters, where fingers can have different binding specificities. There are many superfamilies of Znf motifs, varying in both sequence and structure. They display considerable versatility in binding modes, even between members of the same class (e.g., some bind DNA, others protein), suggesting that Znf motifs are stable scaffolds that have evolved specialised functions. For example, Znf-containing proteins function in gene transcription, translation, mRNA trafficking, cytoskeleton organisation, epithelial development, cell adhesion, protein folding, chromatin remodelling and zinc sensing, to name but a few [[cite:PUB00035812]]. Zinc-binding motifs are stable structures, and they rarely undergo conformational changes upon binding their target.</p>"
1;IPR001478;"imex:IM-23318
pubmed:25416956";PDZ domain;<p>PDZ domains (also known as Discs-large homologous regions (DHR) or GLGF)) are found in diverse signalling proteins in bacteria, yeasts, plants, insects and vertebrates [[cite:PUB00005049], [cite:PUB00000735]]. PDZ domains can occur in one or multiple copies and are nearly always found in cytoplasmic proteins. They bind either the carboxyl-terminal sequences of proteins or internal peptide sequences [[cite:PUB00000735]]. In most cases, interaction between a PDZ domain and its target is constitutive, with a binding affinity of 1 to 10 microns. However, agonist-dependent activation of cell surface receptors is sometimes required to promote interaction with a PDZ protein. PDZ domain proteins are frequently associated with the plasma membrane, a compartment where high concentrations of phosphatidylinositol 4,5-bisphosphate (PIP2) are found. Direct interaction between PIP2 and a subset of class II PDZ domains (syntenin, CASK, Tiam-1) has been demonstrated.</p>
1;IPR018957;"imex:IM-23318
pubmed:25416956";Zinc finger, C3HC4 RING-type;"<p>The C3HC4 type zinc-finger (RING finger) is a cysteine-rich domain of 40 to 60 residues that coordinates two zinc ions, and has the consensus sequence: C-X2-C-X(9-39)-C-X(1-3)-H-X(2-3)-C-X2-C-X(4-48)-C-X2-C where X is any amino acid [[cite:PUB00001094]]. Many proteins containing a RING finger play a key role in the ubiquitination pathway [[cite:PUB00017952]].</p>; <p>Zinc finger (Znf) domains are relatively small protein motifs which contain multiple finger-like protrusions that make tandem contacts with their target molecule. Some of these domains bind zinc, but many do not; instead, they bind other metals, such as iron, or no metal at all. For example, some family members form salt bridges to stabilise the finger-like folds. They were first identified as a DNA-binding motif in transcription factor TFIIIA from Xenopus laevis (African clawed frog); however, they are now recognised to bind DNA, RNA, protein and/or lipid substrates [[cite:PUB00035807], [cite:PUB00035805], [cite:PUB00035806], [cite:PUB00035804], [cite:PUB00014077]]. Their binding properties depend on the amino acid sequence of the finger domains and of the linker between fingers, as well as on the higher-order structures and the number of fingers. Znf domains are often found in clusters, where fingers can have different binding specificities. There are many superfamilies of Znf motifs, varying in both sequence and structure. They display considerable versatility in binding modes, even between members of the same class (e.g., some bind DNA, others protein), suggesting that Znf motifs are stable scaffolds that have evolved specialised functions. For example, Znf-containing proteins function in gene transcription, translation, mRNA trafficking, cytoskeleton organisation, epithelial development, cell adhesion, protein folding, chromatin remodelling and zinc sensing, to name but a few [[cite:PUB00035812]]. Zinc-binding motifs are stable structures, and they rarely undergo conformational changes upon binding their target.</p>"
1;IPR051342;"imex:IM-23318
pubmed:25416956";PDZ domain-containing scaffold protein;<p>This family of proteins includes scaffolding proteins that play key roles in cellular signaling, localization, and structural integrity. They are involved in the formation and maintenance of tight junctions and epithelial cell polarity. Some family members act as E3 ubiquitin-protein ligases, mediating ubiquitination and degradation of specific substrates. Others are implicated in synaptic plasticity, participating in NMDAR signaling complexes that may control AMPAR potentiation. These proteins often contain PDZ domains that mediate interactions with various partners, influencing processes such as vesicle transport, cell migration, and the organization of multiprotein complexes. The family also includes proteins that regulate the feedback of phototransduction in photoreceptors and proteins that may affect the surface expression and function of ion channels in sensory neurons.</p>
1;IPR001841;"imex:IM-23318
pubmed:25416956";Zinc finger, RING-type;"<p>This entry represents RING-type zinc finger domains. The RING-finger is a specialised type of Zn-finger of 40 to 60 residues that binds two atoms of zinc, and is probably involved in mediating protein-protein interactions [[cite:PUB00005712], [cite:PUB00001094], [cite:PUB00006216]]. There are two different variants, the C3HC4-type and a C3H2C3-type, which are clearly related despite the different cysteine/histidine pattern. The latter type is sometimes referred to as 'RING-H2 finger'. The RING domain is a protein interaction domain that has been implicated in a range of diverse biological processes. E3 ubiquitin-protein ligase, in Homo sapiens [swissprot:Q06587], activity is intrinsic to the RING domain of c-Cbl and is likely to be a general function of this domain. E3 ubiquitin-protein ligases determine the substrate specificity for ubiquitylation and have been classified into HECT and RING-finger families. Various RING fingers also exhibit binding to E2 ubiquitin-conjugating enzymes (Ubc's) [[cite:PUB00006474], [cite:PUB00006565], [cite:PUB00006516]].</p>

<p>Several 3D-structures for RING-fingers are known [[cite:PUB00001094], [cite:PUB00006216]]. The 3D structure of the zinc ligation system is unique to the RING domain and is referred to as the 'cross-brace' motif. The spacing of the cysteines in such a domain is C-x(2)-C-x(9 to 39)-C-x(1 to 3)-H-x(2 to 3)-C-x(2)-C-x(4 to 48)-C-x(2)-C. Metal ligand pairs one and three co-ordinate to bind one zinc ion, whilst pairs two and four bind the second.</p>

<p>Note that in the older literature, some RING-fingers are denoted as LIM-domains. The LIM-domain Zn-finger is a fundamentally different family, albeit with similar Cys-spacing (see [interpro:IPR001781]).</p>; <p>Zinc finger (Znf) domains are relatively small protein motifs which contain multiple finger-like protrusions that make tandem contacts with their target molecule. Some of these domains bind zinc, but many do not; instead, they bind other metals, such as iron, or no metal at all. For example, some family members form salt bridges to stabilise the finger-like folds. They were first identified as a DNA-binding motif in transcription factor TFIIIA from Xenopus laevis (African clawed frog); however, they are now recognised to bind DNA, RNA, protein and/or lipid substrates [[cite:PUB00035807], [cite:PUB00035805], [cite:PUB00035806], [cite:PUB00035804], [cite:PUB00014077]]. Their binding properties depend on the amino acid sequence of the finger domains and of the linker between fingers, as well as on the higher-order structures and the number of fingers. Znf domains are often found in clusters, where fingers can have different binding specificities. There are many superfamilies of Znf motifs, varying in both sequence and structure. They display considerable versatility in binding modes, even between members of the same class (e.g., some bind DNA, others protein), suggesting that Znf motifs are stable scaffolds that have evolved specialised functions. For example, Znf-containing proteins function in gene transcription, translation, mRNA trafficking, cytoskeleton organisation, epithelial development, cell adhesion, protein folding, chromatin remodelling and zinc sensing, to name but a few [[cite:PUB00035812]]. Zinc-binding motifs are stable structures, and they rarely undergo conformational changes upon binding their target.</p>"
1;IPR013083;"imex:IM-23318
pubmed:25416956";Zinc finger, RING/FYVE/PHD-type;"<p>This superfamily represents RING-, PHD-, and FYVE-type zinc finger domains, which share a common dimetal (zinc)-bound α/β structural fold, as well as the non-zinc-containing U-box domain, which is similar to the RING zinc finger only lacking the metal ion-binding residues (U-box associated with multi-ubiquitination).</p>; <p>Zinc finger (Znf) domains are relatively small protein motifs which contain multiple finger-like protrusions that make tandem contacts with their target molecule. Some of these domains bind zinc, but many do not; instead, they bind other metals, such as iron, or no metal at all. For example, some family members form salt bridges to stabilise the finger-like folds. They were first identified as a DNA-binding motif in transcription factor TFIIIA from Xenopus laevis (African clawed frog); however, they are now recognised to bind DNA, RNA, protein and/or lipid substrates [[cite:PUB00035807], [cite:PUB00035805], [cite:PUB00035806], [cite:PUB00035804], [cite:PUB00014077]]. Their binding properties depend on the amino acid sequence of the finger domains and of the linker between fingers, as well as on the higher-order structures and the number of fingers. Znf domains are often found in clusters, where fingers can have different binding specificities. There are many superfamilies of Znf motifs, varying in both sequence and structure. They display considerable versatility in binding modes, even between members of the same class (e.g., some bind DNA, others protein), suggesting that Znf motifs are stable scaffolds that have evolved specialised functions. For example, Znf-containing proteins function in gene transcription, translation, mRNA trafficking, cytoskeleton organisation, epithelial development, cell adhesion, protein folding, chromatin remodelling and zinc sensing, to name but a few [[cite:PUB00035812]]. Zinc-binding motifs are stable structures, and they rarely undergo conformational changes upon binding their target.</p>"
1;IPR029197;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Cytoskeleton-associated protein 2, C-terminal;<p>This entry represents the C terminus of CKAP2 (cytoskeleton-associated protein 2) and CKAP2L (cytoskeleton-associated protein 2-like). Mouse CKAP2 has been shown to possess microtubule stabilising properties [[cite:PUB00060150]] and is involved in regulating aneuploidy, cell cycle, and cell death in a p53-dependent manner [[cite:PUB00060151]]. In human, CKAMP2 is up-regulated in primary gastric cancers [[cite:PUB00060693]]. It has been shown that human CKAP2 is degraded by APC/C-Cdh1 during mitotic exit and that a tight regulation of CKAP2 protein level is important for mitotic progression [[cite:PUB00060692]].</p>
1;IPR026165;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Cytoskeleton-associated protein 2 family;<p>Mouse CKAP2 has been shown to possess microtubule stabilising properties [[cite:PUB00060150]] and is involved in regulating aneuploidy, cell cycle, and cell death in a p53-dependent manner [[cite:PUB00060151]]. In human, CKAMP2 is up-regulated in primary gastric cancers [[cite:PUB00060693]]. It has been shown that human CKAP2 is degraded by APC/C-Cdh1 during mitotic exit and that a tight regulation of CKAP2 protein level is important for mitotic progression [[cite:PUB00060692]].</p>
1;IPR050758;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/nature22366
imex:IM-25778
imex:IM-29278
pubmed:28514442
pubmed:33961781";Zinc finger protein, C2H2-type;<p>The Zinc finger, C2H2-type protein family is characterized by the presence of one or more zinc finger motifs, which are small protein structural motifs that can coordinate one or more zinc ions to help stabilize their folds. Members of this family are predominantly involved in transcriptional regulation, with some proteins acting as transcriptional repressors or activators. They may play roles in various biological processes including gene silencing, embryonic stem cell maintenance, cell migration and proliferation, angiogenesis, and tumor growth. Some family members are implicated in the regulation of transcriptional repressor activity, erythroid maturation, lymphoid proliferation, and kidney repair. The family is also associated with the recruitment and regulation of several protein complexes involved in histone modification and chromatin remodeling.</p>
