PartnerUniProtID,Publications
P23508,pubmed:17353931
P23786,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P23830,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P24173,pubmed:16606699
P25491,pubmed:19536198
P25586,pubmed:12150911|pubmed:16429126
P25635,pubmed:12150911|pubmed:16429126
P26196,imex:IM-30059|pubmed:39251607
P27178,pubmed:18000013
P27241,pubmed:16606699
P27431,pubmed:16606699
P27635,imex:IM-24272|pubmed:26496610
P28043,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P28630,imex:IM-22059|pubmed:24561554
P28631,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P29034,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P29208,pubmed:16606699
P29508,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P29972,imex:IM-25472|pubmed:32296183
P30128,pubmed:16606699
P30301,imex:IM-25472|pubmed:32296183
P31025,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P31151,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P31806,doi:10.1038/nature03239|imex:IM-21967|imex:IM-22059|mint:MINT-5217509|pubmed:15690043|pubmed:24561554
P32169,pubmed:16606699
P32337,pubmed:16429126
P32357,pubmed:16429126
P32493,pubmed:16429126
P32495,pubmed:16429126
P32582,pubmed:16429126
P32589,pubmed:19536198
P32598,imex:IM-14085|pubmed:21179020
P33316,imex:IM-13779|pubmed:20711500
P33322,pubmed:16429126
P33362,pubmed:16606699
P33416,pubmed:19536198
P33469,imex:IM-29365|pubmed:34232536
P35221,imex:IM-30532|pubmed:38884001
P35321,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P35613,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P35613-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P35869,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P36160,imex:IM-24489|pubmed:23788678
P36520,pubmed:16429126
P36531,pubmed:16429126
P36639,pubmed:17353931
P36979,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P37146,pubmed:16606699
P37182,pubmed:16606699
P37246,pubmed:16606699
P37651,pubmed:16606699
P37765,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P37898,imex:IM-24623|pubmed:16429126|pubmed:22034500
P38193,pubmed:16429126
P38199,pubmed:16429126
P38333,pubmed:12150911|pubmed:16429126
P38646,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P38882,pubmed:12150911|pubmed:16429126
P38891,pubmed:16429126
P38911,imex:IM-14085|pubmed:21179020
P39077,pubmed:19536198
P39079,pubmed:19536198
P39960,pubmed:16429126
P40150,pubmed:19536198
P40207,pubmed:16429126
P40259-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P40413,pubmed:19536198
P41181,imex:IM-25472|pubmed:32296183
P41218,imex:IM-23523|pubmed:25665578
P42184,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P42945,pubmed:12150911|pubmed:16429126
P43329,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P46199,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P46379,imex:IM-24272|pubmed:26496610
P46988,pubmed:19536198
P47047,imex:IM-29638|pubmed:37070168
P48353,pubmed:19536198
P48681,imex:IM-24272|pubmed:26496610
P49356,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P49638,imex:IM-25472|pubmed:32296183
P50914,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P51608,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P52272,doi:10.1074/mcp.ra118.000924|imex:IM-26653|pubmed:30021884
P52739,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P52739-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P52798,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P52815,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P52927,imex:IM-23312|pubmed:26045162
P53217,pubmed:16429126
P53254,pubmed:12150911|pubmed:16429126
P53622,pubmed:16429126
P54224,pubmed:18000013
P59595,imex:IM-29365|pubmed:34232536
P60330,imex:IM-24272|pubmed:26496610
P60422,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P60438,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P61073,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P61175,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P62508-3,imex:IM-25472|pubmed:32296183
P62750,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P63284,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P67775,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P68431,imex:IM-26301|pubmed:29568061
P68679,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P72656,pubmed:18000013
P72858,pubmed:18000013
P72957,pubmed:18000013
P73033,pubmed:18000013
P73183,pubmed:18000013
P73304,pubmed:18000013
P73509,pubmed:18000013
P73532,pubmed:18000013
P73580,pubmed:18000013
P73697,pubmed:18000013
P73821,pubmed:18000013
P73926,pubmed:18000013
P74054,pubmed:18000013
P74396,pubmed:18000013
P74587,pubmed:18000013
P74688,pubmed:18000013
P75438,imex:IM-11644|pubmed:19965468
P75749,pubmed:16606699
P75792,pubmed:16606699
P75864,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P75882,pubmed:16606699
P75914,pubmed:16606699
P75989,pubmed:16606699
P75992,pubmed:16606699
P76513,imex:IM-22059|pubmed:24561554
P76555,pubmed:16606699
P76578,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P77301,pubmed:16606699
P77499,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P77624,pubmed:16606699
P77627,pubmed:16606699
P77779,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P77791,pubmed:16606699
P78549,pubmed:17353931
P84103,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P97363,imex:IM-24272|pubmed:26496610
Q00955,pubmed:16429126
Q02159,pubmed:14690591
Q02223,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q02354,pubmed:12150911|pubmed:16429126
Q02539,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q02796,imex:IM-14085|pubmed:21179020
Q05329,imex:IM-25472|pubmed:32296183
Q05672,pubmed:18719252
Q06205,imex:IM-14085|pubmed:21179020
Q06218,pubmed:16429126
Q06323,imex:IM-16517|mint:MINT-5217955|pubmed:16169070
Q06512,pubmed:12150911|pubmed:16429126
Q06616,pubmed:16429126
Q06625,pubmed:16429126
