PartnerUniProtID,Publications
P09064,imex:IM-25313|pubmed:16429126|pubmed:24852487
P09613,imex:IM-27097|pubmed:31570497
P09622,doi:10.1016/j.cels.2017.10.010|imex:IM-26363|pubmed:29128334
P09758,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P0A6A8,doi:10.1038/nature03239|imex:IM-11838|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16294310
P0A6I0,imex:IM-22059|pubmed:24561554
P0A6T9,imex:IM-22059|pubmed:24561554
P0A6U3,pubmed:16606699
P0A6V1,doi:10.1038/nature03239|imex:IM-21967|imex:IM-22059|mint:MINT-5217509|pubmed:15690043|pubmed:16606699|pubmed:24561554
P0A6X3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A6Y8,pubmed:16606699
P0A717,pubmed:16606699
P0A722,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0A772,pubmed:16606699
P0A7A7,imex:IM-11838|pubmed:16294310
P0A7J0,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7J3,pubmed:16606699
P0A7J7,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7K2,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7K6,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7L0,pubmed:16606699
P0A7L3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7M2,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7N9,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7R1,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7R5,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7S9,pubmed:16606699
P0A7T3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7T7,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0A7U7,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0A7V0,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0A7V3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0A7V8,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0A7W1,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0A7W7,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
