PartnerUniProtID,Publications
P53041,imex:IM-25671|pubmed:28330616
P53045,pubmed:16429126
P53067,pubmed:16429126
P53081,pubmed:16429126
P53094,pubmed:16429126
P53096,pubmed:16429126
P53115,pubmed:16429126
P53183,pubmed:16429126
P53185,pubmed:16429126
P53199,pubmed:16429126
P53209,pubmed:16429126
P53236,pubmed:16429126
P53251,pubmed:16429126
P53289,pubmed:16429126
P53290,pubmed:16429126
P53295,pubmed:16429126
P53298,pubmed:16429126
P53309,pubmed:16429126
P53313,pubmed:16429126
P53318,pubmed:16429126
P53550,pubmed:16429126
P53583,pubmed:16429126
P53667,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
P53671,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
P53729,pubmed:16429126
P53734,pubmed:16429126
P53742,pubmed:16429126
P53829,pubmed:16429126
P53843,pubmed:16429126
P53863,pubmed:19536198
P53870,pubmed:16429126
P53881,pubmed:16429126
P53883,pubmed:16429126
P53894,pubmed:16429126
P53900,pubmed:19536198
P53914,pubmed:16429126
P53927,pubmed:16429126
P53940,pubmed:19536198
P53965,pubmed:16429126
P54098,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P54115,pubmed:16429126
P54413,pubmed:17615063
P54784,pubmed:16429126
P54837,pubmed:16429126
P54839,pubmed:16429126
P54858,pubmed:16429126
P56970,pubmed:17615063
P57078,imex:IM-22750|pubmed:26972000
P60010,pubmed:16429126
P60520,imex:IM-15184|pubmed:20562859
P61586,imex:IM-26434|pubmed:31980649
P62993,imex:IM-20432|imex:IM-26434|pubmed:19380743|pubmed:31980649
P68767,pubmed:16606699
P72833,pubmed:18000013
P73996,pubmed:18000013
P74766,pubmed:15165857
P75205,imex:IM-11644|pubmed:19965468
P75302,imex:IM-11644|pubmed:19965468
P75391,imex:IM-11644|pubmed:19965468
P76403,pubmed:16606699
P77196,pubmed:16606699
P83510,doi:10.1038/nn.4594|imex:IM-26285|pubmed:28671696
P89102,pubmed:16429126
P89105,pubmed:16429126
Q00005,imex:IM-9155|pubmed:19156129
Q00341,imex:IM-13779|pubmed:20711500
Q00653,mint:MINT-5216883|pubmed:14743216
Q00653-3,mint:MINT-5216883|pubmed:14743216
Q00776,pubmed:16429126
Q01201,mint:MINT-5216883|pubmed:14743216
Q01477,pubmed:16429126
Q01525,imex:IM-12186|pubmed:19452453
Q01532,pubmed:16429126
Q01802,pubmed:16429126
Q02156,imex:IM-26434|pubmed:31980649
Q02199,pubmed:16429126
Q02336,pubmed:16429126
Q02486,pubmed:16429126
Q02648,pubmed:16429126
Q02724,pubmed:16429126
Q02750,imex:IM-26434|pubmed:31980649
Q02892,pubmed:16429126
Q02932,pubmed:16429126
Q03063,pubmed:16429126
Q03088,pubmed:16429126
Q03497,pubmed:16429126
Q03529,pubmed:16429126
Q03735,pubmed:16429126
Q03750,pubmed:16429126
Q03761,pubmed:16429126
Q03768,pubmed:16429126
Q03771,pubmed:16429126
Q03774,pubmed:16429126
Q03782,pubmed:16429126
Q03862,pubmed:16429126
Q03897,imex:IM-23164|pubmed:25073740
Q03940,pubmed:16429126
Q03973,pubmed:16429126
Q04053,pubmed:16429126
Q04067,pubmed:16429126
Q04175,pubmed:16429126
Q04206-2,mint:MINT-5216883|pubmed:14743216
Q04264,pubmed:16429126
Q04305,pubmed:16429126
Q04373,pubmed:16429126
