Count;InterProID;pubmeds;Name;ShortDescription
1;IPR006870;"imex:IM-27674
pubmed:33208464";Rhabdovirus matrix protein M;<p>Matrix (M) protein is an important structural component of rhabdovirus virions, and also plays a number of roles during the replication cycle of the virus [[cite:PUB00050016]]. It is involved in condensing and targeting the ribonucleoprotein (RNP) coil to the plasma membrane.  M interacts specifically with the transmembrane spike protein (G) and it is important for the incorporation of G protein into budding virions [[cite:PUB00008630]].</p>
1;IPR038617;"imex:IM-27674
pubmed:33208464";Rhabdovirus matrix protein superfamily;<p>Matrix (M) protein is an important structural component of rhabdovirus virions, and also plays a number of roles during the replication cycle of the virus [[cite:PUB00050016]]. It is involved in condensing and targeting the ribonucleoprotein (RNP) coil to the plasma membrane.  M interacts specifically with the transmembrane spike protein (G) and it is important for the incorporation of G protein into budding virions [[cite:PUB00008630]].</p>
1;IPR002574;"imex:IM-29365
pubmed:34232536";M matrix/glycoprotein, coronavirus;<p>This family consists of various coronavirus matrix proteins which are transmembrane glycoproteins [[cite:PUB00003985]]. The membrane (M) protein is the most abundant structural protein and defines the shape of the viral envelope. It is also regarded as the central organiser of coronavirus assembly, interacting with all other major coronaviral structural proteins. M proteins play a critical role in protein-protein interactions (as well as protein-RNA interactions) since virus-like particle (VLP) formation in many CoVs requires only the M and envelope (E) proteins for efficient virion assembly [[cite:PUB00094066]]. Interaction of spike (S) with M is necessary for retention of S in the ER-Golgi intermediate compartment (ERGIC)/Golgi complex and its incorporation into new virions, but dispensable for the assembly process. Binding of M to nucleocapsid (N) proteins stabilises the nucleocapsid (N protein-RNA complex), as well as the internal core of virions, and, ultimately, promotes completion of viral assembly. Together, M and E protein make up the viral envelope and their interaction is sufficient for the production and release of virus-like particles (VLPs) [[cite:PUB00094065], [cite:PUB00099876]].</p>
1;IPR044361;"imex:IM-29365
pubmed:34232536";M matrix/glycoprotein, SARS-CoV-like;"<p>The membrane (M) protein is the most abundant structural protein and defines the shape of the viral envelope. It is also regarded as the central organiser of coronavirus assembly, interacting with all other major coronaviral structural proteins. M proteins play a critical role in protein-protein interactions (as well as protein-RNA interactions) since virus-like particle (VLP) formation in many CoVs requires only the M and envelope (E) proteins for efficient virion assembly [[cite:PUB00094066]]. Interaction of spike (S) with M is necessary for retention of S in the ER-Golgi intermediate compartment (ERGIC)/Golgi complex and its incorporation into new virions, but dispensable for the assembly process. Binding of M to nucleocapsid (N) proteins stabilises the nucleocapsid (N protein-RNA complex), as well as the internal core of virions, and, ultimately, promotes completion of viral assembly. Together, M and E protein make up the viral envelope and their interaction is sufficient for the production and release of virus-like particles (VLPs) [[cite:PUB00094065], [cite:PUB00099876], [cite:PUB00100403]].</p>; <p>This entry contains the Membrane (M) protein of Severe acute respiratory syndrome coronavirus (SARS-CoV), SARS-CoV-2 (also known as 2019 novel CoV (2019-nCoV) or COVID-19 virus), and related proteins from betacoronaviruses in the sarbecovirus subgenera (B lineage). M protein from SARS-CoV-2 has high sequence identity to its SARS-CoV homologue and is predicted to have a small glycosylated amino-terminal ectodomain, a triple-membrane spanning domain, and a carboxyl-terminal endodomain. The C-terminal portion of coronaviral M proteins binds to the N protein within the cell membrane of the ER or Golgi complex, stabilizing the nucleocapsid and the core of the virion [[cite:PUB00099876]].</p>"
1;IPR001731;"imex:IM-9475
pubmed:19423573";Delta-aminolevulinic acid dehydratase;"<p>Tetrapyrroles are large macrocyclic compounds derived from a common biosynthetic pathway [[cite:PUB00035498]]. The end-product, uroporphyrinogen III, is used to synthesise a number of important molecules, including vitamin B12, haem, sirohaem, chlorophyll, coenzyme F430 and phytochromobilin [[cite:PUB00035496]].</p>

<ul><li>The first stage in tetrapyrrole synthesis is the synthesis of 5-aminoaevulinic acid ALA via two possible routes: (1) condensation of succinyl CoA and glycine (C4 pathway) using ALA synthase ([ec:2.3.1.37]), or (2) decarboxylation of glutamate (C5 pathway) via three different enzymes, glutamyl-tRNA synthetase ([ec:6.1.1.17]) to charge a tRNA with glutamate, glutamyl-tRNA reductase ([ec:1.2.1.70]) to reduce glutamyl-tRNA to glutamate-1-semialdehyde (GSA), and GSA aminotransferase ([ec:5.4.3.8]) to catalyse a transamination reaction to produce ALA.</li></ul>

<ul><li>The second stage is to convert ALA to uroporphyrinogen III, the first macrocyclic tetrapyrrolic structure in the pathway. This is achieved by the action of three enzymes in one common pathway: porphobilinogen (PBG) synthase (or ALA dehydratase, [ec:4.2.1.24]) to condense two ALA molecules to generate porphobilinogen; hydroxymethylbilane synthase (or PBG deaminase, [ec:2.5.1.61]) to polymerise four PBG molecules into preuroporphyrinogen (tetrapyrrole structure); and uroporphyrinogen III synthase ([ec:4.2.1.75]) to link two pyrrole units together (rings A and D) to yield uroporphyrinogen III.</li></ul>

<ul><li>Uroporphyrinogen III is the first branch point of the pathway. To synthesise cobalamin (vitamin B12), sirohaem, and coenzyme F430, uroporphyrinogen III needs to be converted into precorrin-2 by the action of uroporphyrinogen III methyltransferase ([ec:2.1.1.107]). To synthesise haem and chlorophyll, uroporphyrinogen III needs to be decarboxylated into coproporphyrinogen III by the action of uroporphyrinogen III decarboxylase ([ec:4.1.1.37]) [[cite:PUB00009744]].</li></ul>; <p>This entry represents delta-aminolevulinic acid dehydratase (ALAD), also known as porphobilinogen (PBG) synthase (PBGS, or 5-aminoaevulinic acid dehydratase [ec:4.2.1.24]), which functions during the second stage of tetrapyrrole biosynthesis. This enzyme catalyses a Knorr-type condensation reaction between two molecules of ALA to generate porphobilinogen, the pyrrolic building block used in later steps [[cite:PUB00035500]]. The structure of the enzyme is based on a TIM barrel topology made up of eight identical subunits, where each subunit binds to a metal ion that is essential for activity, usually zinc (in yeast, mammals and certain bacteria) or magnesium (in plants and other bacteria). A lysine has been implicated in the catalytic mechanism [[cite:PUB00000460]]. The lack of PBGS enzyme causes a rare porphyric disorder known as ALAD porphyria, which appears to involve conformational changes in the enzyme [[cite:PUB00035501]].</p>"
1;IPR030656;"imex:IM-9475
pubmed:19423573";Delta-aminolevulinic acid dehydratase, active site;<p>Delta-aminolevulinic acid dehydratase ([ec:4.2.1.24]) (ALAD) or porphobilinogen synthase [[cite:PUB00001773]] catalyses the second step in the biosynthesis of heme, the condensation of two molecules of 5-aminolevulinate to form porphobilinogen. The enzyme is an oligomer composed of eight identical subunits. Each of the subunits binds an atom of zinc or of magnesium (in plants). A lysine has been implicated in the catalytic mechanism [[cite:PUB00000460]]. The sequence of the region in the vicinity of the active site residue is conserved in ALAD from various prokaryotic and eukaryotic species.</p>
1;IPR044728;"imex:IM-9475
pubmed:19423573";ATP-dependent RNA helicase eIF4A, DEAD-box helicase domain;<p>This entry represents the DEAD-box helicase domain found in eIF4A and related proteins. They are DEAD-box helicases, a diverse family of proteins involved in ATP-dependent RNA unwinding, needed in a variety of cellular processes including splicing, ribosome biogenesis and RNA degradation [[cite:PUB00079379], [cite:PUB00054674]]. Eukaryotic initiation factor 4A-I (DDX2A) is involved in cap recognition and is required for mRNA binding to ribosome [[cite:PUB00051704]]. This domain contains the ATP-binding region [[cite:PUB00049884], [cite:PUB00033626]].</p>
1;IPR000629;"imex:IM-9475
pubmed:19423573";ATP-dependent RNA helicase DEAD-box, conserved site;"<p>A number of eukaryotic and prokaryotic proteins involved in ATP-dependent, nucleic-acid unwinding have been characterised [[cite:PUB00003826], [cite:PUB00004037], [cite:PUB00004089]] on the basis of their structural similarity. All these proteins share a number of conserved sequence motifs. Some of them are specific to this family while others are shared by other ATP-binding proteins or by proteins belonging to the helicases `superfamily'. One of these motifs, called the 'D-E-A-D-box', represents a special version of the B motif of ATP-binding proteins. Proteins currently known to belong to this family include eukaryotic initiation factor eIF-4A; yeast PRP5, PRP28 and MSS116 splicing proteins, and proteins DHH1, DRS1, MAK5 and ROK1; mouse Pl10, Caenorhabditis elegans helicase glh-1; Drosophila Rm62 (p62), Me31B and Vasa; and Escherichia coli putative RNA helicases dbpA, deaD, rhlB and rhlE.</p>"
1;IPR036282;"imex:IM-9475
pubmed:19423573";Glutathione S-transferase, C-terminal domain superfamily;"<p>In eukaryotes, glutathione S-transferases (GSTs) participate in the detoxification of reactive electrophillic compounds by catalysing their conjugation to glutathione. GST is found as a domain in S-crystallins from squid, and proteins with no known GST activity, such as eukaryotic elongation factors 1-gamma and the HSP26 family of stress-related proteins, which include auxin-regulated proteins in plants and stringent starvation proteins in Escherichia coli. The major lens polypeptide of cephalopods is also a GST [[cite:PUB00007306]]. Bacterial GSTs of known function often have a specific, growth-supporting role in biodegradative metabolism: epoxide ring opening and tetrachlorohydroquinone reductive dehalogenation are two examples of the reactions catalysed by these bacterial GSTs. Some regulatory proteins, like the stringent starvation proteins, also belong to the GST family [[cite:PUB00007311]]. GST seems to be absent from Archaea in which gamma-glutamylcysteine substitute to glutathione as major thiol.</p>
<p>Glutathione S-transferases form homodimers, but in eukaryotes can also form heterodimers of the A1 and A2 or YC1 and YC2 subunits. The homodimeric enzymes display a conserved structural fold. Each monomer is composed of a distinct N-terminal sub-domain, which adopts the thioredoxin fold, and a C-terminal all-helical sub-domain, which adopts a 4-helical bundle fold. This entry is the C-terminal domain.</p>
<p>Glutaredoxin 2 (Grx2), glutathione-dependent disulphide oxidoreductases, is structurally similar to GSTs, even though they lack any sequence similarity. Grx2 is also composed of N and C-terminal subdomains. It is thought that the primary function of Grx2 is to catalyse reversible glutathionylation of proteins with glutathione in cellular redox regulation including the response to oxidative stress. Grx2 is dissimilar to other glutaredoxins apart from containing the conserved active site residues [[cite:PUB00014033]].</p>"
1;IPR003081;"imex:IM-9475
pubmed:19423573";Glutathione S-transferase, Mu class;"<p>Glutathione S-transferases (GSTs) are soluble proteins with typical molecular masses of around 50kDa, each composed of two polypeptide subunits. GSTs catalyse the transfer of the tripeptide glutathione (gamma-glutamyl-cysteinyl-glycine; GSH) to a co-substrate (R-X) containing a reactive electrophillic centre to form a polar S-glutathionylated reaction product (R-SG). Each soluble GST is a dimer of approximately 26kDa subunits, typically forming a hydrophobic 50kDa protein with an isoelectric point in the pH range 4-5. The ability to form heterodimers greatly increases the diversity of the GSTs, but the functional significance of this mixing and matching of subunits has yet to be determined. Each GST subunit of the protein dimer contains an independent catalytic site composed of two components. The first is a binding site specific for GSH or a closely related homologue (the G site) formed from a conserved group of amino-acid residues in the amino-terminal domain of the polypeptide. The second component is a site that binds the hydrophobic substrate (the H site), which is much more structurally variable and is formed from residues in the carboxy-terminal domain. Between the two domains is a short variable linker region of 5-10 residues.</p>

<p>The GST proteins have evolved by gene duplication to perform a range of functional roles. GSTs also have non-catalytic roles, binding flavonoid natural products in the cytosol prior to their deposition in the vacuole. Recent studies have also implicated GSTs as components of ultraviolet-inducible cell signalling pathways and as potential regulators of apoptosis.</p>

<p>The mammalian GSTs active in drug metabolism are now classified into the alpha, mu and pi classes. Additional classes of GSTs have been identified in animals that do not have major roles in drug metabolism; these include the sigma GSTs, which function as prostaglandin synthases. In cephalopods, however, sigma GSTs are lens S-crystallins, giving an indication of the functional diversity of these proteins. The soluble glutathione transferases can be divided into the phi, tau, theta, zeta and lambda classes. The theta and zeta GSTs have counterparts in animals, whereas the other classes are plant-specific. In the case of phi and tau GSTs, only subunits from the same class will dimerise. Within a class, however, the subunits can dimerise even if they are quite different in amino-acid sequence. An insect-specific delta class has also been described, and bacteria contain a prokaryote-specific beta class of GST.</p>; <p>Human mu-class GSTs have been subdivided into 5 isoforms based on differing substrate specificities [[cite:PUB00006281]]. Mu-class GSTs are thought to be involved in the detoxification of reactive oxygen species (cyclised o-quinones) produced via oxidative metabolism of catecholamines. These toxins are thought to be involved in neurological disorders of the nigrostriatal and mesolimbic systems (Parkinsons and Schizophrenia, respectively). Indeed, mu-class GSTs are expressed in the substantia nigra and have preferential substrate specificity for the cyclised o-quinones formed by catecholamine metabolism [[cite:PUB00006437]]. Mu-class GSTs possess the so-called ""mu-loop"", which occurs between strand beta-2 and helix alpha-3. This is a consequence of an insertion in the primary sequence and the loop allows the overall domain I topology to remain [[cite:PUB00006302]].</p>"
1;IPR050213;"imex:IM-9475
pubmed:19423573";Glutathione S-transferase superfamily;<p>The Glutathione S-transferase (GST) superfamily includes enzymes that play a crucial role in the detoxification of endogenous compounds and xenobiotics. Members of the family catalyze the conjugation of the tripeptide glutathione to a variety of hydrophobic and electrophilic substrates, facilitating their solubilization and excretion. Some family members also exhibit peroxidase activity, reducing lipid hydroperoxides, and are involved in isomerization reactions important for steroid hormone biosynthesis. Additionally, certain GSTs are structural components of the eye lens in squids and octopi, with limited enzymatic activity. The family contributes to various physiological processes, including cellular proliferation, protection against oxidative stress, and regulation of cell signaling pathways.</p>
1;IPR004046;"imex:IM-9475
pubmed:19423573";Glutathione S-transferase, C-terminal;"<p>In eukaryotes, glutathione S-transferases (GSTs) participate in the detoxification of reactive electrophilic compounds by catalysing their
conjugation to glutathione. The GST domain is also found in S-crystallins from squid, and proteins with no known GST activity, such as eukaryotic elongation factors 1-gamma and the HSP26 family of stress-related proteins, which include auxin-regulated proteins in plants and stringent starvation proteins in Escherichia coli. The major lens polypeptide of cephalopods is also a GST [[cite:PUB00007306], [cite:PUB00007307], [cite:PUB00007308], [cite:PUB00007309]].</p>

<p>Bacterial GSTs of known function often have a specific, growth-supporting role in biodegradative metabolism: epoxide ring opening and tetrachlorohydroquinone reductive dehalogenation are two examples of the reactions catalysed by these bacterial GSTs. Some regulatory proteins, like the stringent starvation proteins, also belong to the GST family [[cite:PUB00007310], [cite:PUB00007311]]. GST seems to be absent from Archaea in which gamma-glutamylcysteine substitute to glutathione as major thiol.</p>

<p>Glutathione S-transferases form homodimers, but in eukaryotes can also form heterodimers of the A1 and A2 or YC1 and YC2 subunits. The homodimeric enzymes display a conserved structural fold. Each monomer is composed of a distinct N-terminal sub-domain, which adopts the thioredoxin fold, and a C-terminal all-helical sub-domain. This entry is the C-terminal domain.</p>"
1;IPR004045;"imex:IM-9475
pubmed:19423573";Glutathione S-transferase, N-terminal;"<p>This entry represents the N-terminal domain of GST.</p>; <p>In eukaryotes, glutathione S-transferases (GSTs) participate in the detoxification of reactive electrophilic compounds by catalysing their conjugation to glutathione. The GST domain is also found in S-crystallins from squid, and proteins with no known GST activity, such as eukaryotic elongation factors 1-gamma and the HSP26 family of stress-related proteins, which include auxin-regulated proteins in plants and stringent starvation proteins in Escherichia coli. The major lens polypeptide of Cephalopoda is also a GST [[cite:PUB00007306], [cite:PUB00007307], [cite:PUB00007308], [cite:PUB00007309]].</p>

<p>Bacterial GSTs of known function often have a specific, growth-supporting role in biodegradative metabolism: epoxide ring opening and tetrachlorohydroquinone reductive dehalogenation are two examples of the reactions catalysed by these bacterial GSTs. Some regulatory proteins, like the stringent starvation proteins, also belong to the GST family [[cite:PUB00007310], [cite:PUB00007311]]. GST seems to be absent from Archaea in which gamma-glutamylcysteine substitute to glutathione as major thiol.</p>

<p>Soluble GSTs activate glutathione (GSH) to GS-. In many GSTs, this is accomplished by a Tyr at H-bonding distance from the sulphur of GSH. These enzymes catalyse nucleophilic attack by reduced glutathione (GSH) on nonpolar compounds that contain an electrophilic carbon, nitrogen, or sulphur atom [[cite:PUB00043691]].</p>

<p>Glutathione S-transferases form homodimers, but in eukaryotes can also form heterodimers of the A1 and A2 or YC1 and YC2 subunits. The homodimeric enzymes display a conserved structural fold, with each monomer composed of two distinct domains [[cite:PUB00021969]]. The N-terminal domain forms a thioredoxin-like fold that binds the glutathione moiety, while the C-terminal domain contains several hydrophobic α-helices that specifically bind hydrophobic substrates.</p>"
1;IPR010987;"imex:IM-9475
pubmed:19423573";Glutathione S-transferase, C-terminal-like;"<p>In eukaryotes, glutathione S-transferases (GSTs) participate in the detoxification of reactive electrophillic compounds by catalysing their conjugation to glutathione. GST is found as a domain in S-crystallins from squid, and proteins with no known GST activity, such as eukaryotic elongation factors 1-gamma and the HSP26 family of stress-related proteins, which include auxin-regulated proteins in plants and stringent starvation proteins in Escherichia coli. The major lens polypeptide of cephalopods is also a GST [[cite:PUB00007306]]. Bacterial GSTs of known function often have a specific, growth-supporting role in biodegradative metabolism: epoxide ring opening and tetrachlorohydroquinone reductive dehalogenation are two examples of the reactions catalysed by these bacterial GSTs. Some regulatory proteins, like the stringent starvation proteins, also belong to the GST family [[cite:PUB00007311]]. GST seems to be absent from Archaea in which gamma-glutamylcysteine substitute to glutathione as major thiol.</p>
<p>Glutathione S-transferases form homodimers, but in eukaryotes can also form heterodimers of the A1 and A2 or YC1 and YC2 subunits. The homodimeric enzymes display a conserved structural fold. Each monomer is composed of a distinct N-terminal sub-domain, which adopts the thioredoxin fold, and a C-terminal all-helical sub-domain, which adopts a 4-helical bundle fold. This entry is the C-terminal domain.</p>
<p>Glutaredoxin 2 (Grx2), glutathione-dependent disulphide oxidoreductases, is structurally similar to GSTs, even though they lack any sequence similarity. Grx2 is also composed of N and C-terminal subdomains. It is thought that the primary function of Grx2 is to catalyse reversible glutathionylation of proteins with glutathione in cellular redox regulation including the response to oxidative stress. Grx2 is dissimilar to other glutaredoxins apart from containing the conserved active site residues [[cite:PUB00014033]].</p>"
1;IPR040079;"imex:IM-9475
pubmed:19423573";Glutathione transferase family;"<p>In eukaryotes, glutathione S-transferases (GSTs) participate in the detoxification of reactive electrophilic compounds by catalysing their conjugation to glutathione. The GST domain is also found in S-crystallins from squid, and proteins with no known GST activity, such as eukaryotic elongation factors 1-gamma and the HSP26 family of stress-related proteins, which include auxin-regulated proteins in plants and stringent starvation proteins in Escherichia coli. The major lens polypeptide of Cephalopoda is also a GST [[cite:PUB00007306], [cite:PUB00007307], [cite:PUB00007308], [cite:PUB00007309]].</p>

<p>Bacterial GSTs of known function often have a specific, growth-supporting role in biodegradative metabolism: epoxide ring opening and tetrachlorohydroquinone reductive dehalogenation are two examples of the reactions catalysed by these bacterial GSTs. Some regulatory proteins, like the stringent starvation proteins, also belong to the GST family [[cite:PUB00007310], [cite:PUB00007311]]. GST seems to be absent from Archaea in which gamma-glutamylcysteine substitute to glutathione as major thiol.</p>

<p>Soluble GSTs activate glutathione (GSH) to GS-. In many GSTs, this is accomplished by a Tyr at H-bonding distance from the sulphur of GSH. These enzymes catalyse nucleophilic attack by reduced glutathione (GSH) on nonpolar compounds that contain an electrophilic carbon, nitrogen, or sulphur atom [[cite:PUB00043691]].</p>

<p>Glutathione S-transferases form homodimers, but in eukaryotes can also form heterodimers of the A1 and A2 or YC1 and YC2 subunits. The homodimeric enzymes display a conserved structural fold, with each monomer composed of two distinct domains [[cite:PUB00021969]]. The N-terminal domain forms a thioredoxin-like fold that binds the glutathione moiety, while the C-terminal domain contains several hydrophobic α-helices that specifically bind hydrophobic substrates.</p>"
1;IPR000889;"imex:IM-9475
pubmed:19423573";Glutathione peroxidase;"<p>Glutathione peroxidase (GSHPx) ([ec:1.11.1.9]) is an enzyme that catalyses the reduction of hydroperoxides by glutathione [[cite:PUB00003890]]. Its main function is to protect against the damaging effect of endogenously formed hydroperoxides. In higher vertebrates, several forms of GSHPx are known, including a ubiquitous cytosolic form (GSHPx-1), a gastrointestinal cytosolic form (GSHPx-GI), a plasma secreted form (GSHPx-P), and an epididymal secretory form (GSHPx-EP). In mammals there are eight GPx, divided in two clusters, the classical GPx (GPx1, GPx2, GPx3, GPx5 and GPx6) and phospholipid hydroperoxide GPx (GPx4, GPx7 and GPx8). The classical GPx is multimeric (commonly tetrameric) and soluble, while the phospholipid hydroperoxide (PHGPx) is monomeric and often membrane-associated [[cite:PUB00095067]]. In addition to these characterised forms, the sequence of a protein of unknown function [[cite:PUB00004364]] has been shown to be evolutionary related to those of GSHPx's.</p>

<p>In filarial nematode parasites, the major soluble cuticular protein (gp29) is a secreted GSHPx, which may provide a mechanism of resistance to the immune reaction of the mammalian host by neutralising the products of the oxidative burst of leukocytes [[cite:PUB00004788]]. The structure of bovine seleno-glutathione peroxidase has been determined [[cite:PUB00001337]]. The protein belongs to the α-β class, with a three layer(aba) sandwich architecture. The catalytic site of GSHPx contains a conserved residue which is either a cysteine or, in many eukaryotic GSHPx, a selenocysteine [[cite:PUB00000070]].</p>"
1;IPR029759;"imex:IM-9475
pubmed:19423573";Glutathione peroxidase active site;"<p>The catalytic site of glutathione peroxidases contains a conserved residue which is either a cysteine or, in many eukaryotic glutathione peroxidase, a selenocysteine [[cite:PUB00000070]]. This entry represents the region around this active site residue.</p>; <p>Glutathione peroxidase (GSHPx) ([ec:1.11.1.9]) is an enzyme that catalyses the reduction of hydroxyperoxides by glutathione [[cite:PUB00003890]]. Its main function is to protect against the damaging effect of endogenously formed hydroxyperoxides.</p>

<p>In higher vertebrates, several forms of GSHPx are known, including a ubiquitous cytosolic form (GSHPx-1), a gastrointestinal cytosolic form (GSHPx-GI), a plasma secreted form (GSHPx-P), and an epididymal secretory form (GSHPx-EP). In addition to these characterised forms, the sequence of a protein of unknown function [[cite:PUB00004364]] has been shown to be evolutionary related to those of GSHPx's.</p>

<p>Escherichia coli protein btuE, a periplasmic protein involved in the transport of vitamin B12, is also evolutionary related to GSHPx's; the significance of this relationship is not yet clear.</p>"
1;IPR029760;"imex:IM-9475
pubmed:19423573";Glutathione peroxidase conserved site;"<p>This entry represents a highly conserved octapeptide located in the central section of glutathione peroxidase.</p>; <p>Glutathione peroxidase (GSHPx) ([ec:1.11.1.9]) is an enzyme that catalyses the reduction of hydroxyperoxides by glutathione [[cite:PUB00003890]]. Its main function is to protect against the damaging effect of endogenously formed hydroxyperoxides.</p>

<p>In higher vertebrates, several forms of GSHPx are known, including a ubiquitous cytosolic form (GSHPx-1), a gastrointestinal cytosolic form (GSHPx-GI), a plasma secreted form (GSHPx-P), and an epididymal secretory form (GSHPx-EP). In addition to these characterised forms, the sequence of a protein of unknown function [[cite:PUB00004364]] has been shown to be evolutionary related to those of GSHPx's.</p>"
1;IPR044109;"pubmed:10234050
pubmed:unassigned4";cAMP-dependent protein kinase catalytic subunit;"<p>This entry includes cAMP-dependent protein kinase catalytic subunit alpha/beta (C-alpha/C-beta) from animals and their homologue, C-gamma,  found in higher primates. C-gamma appears to have no function as a mature protein [[cite:PUB00088900]].</p>; <p>The intracellular second messenger cyclic adenosine monophosphate (cAMP) exerts many of its physiological effects by activating cAMP-dependent protein kinase (PKA), which in turn phosphorylates and regulates the functions of downstream protein targets including ion channels, enzymes, and transcription factors. PKA is a tetrameric enzyme composed of a two regulatory (R) and two catalytic (C) subunits. Binding of 2 cAMP molecules to each R subunit leads to holoenzyme dissociation into the R dimer and two active subunits [[cite:PUB00088897], [cite:PUB00088894], [cite:PUB00088794]]. There are 4 different R sububits divided in two types, type I (RI-alpha and RI-beta), and type II (RII-alpha and RII-beta), and two main C subunits (C-alpha and C-beta) [[cite:PUB00088798]]. Type I PKA is predominantly cytoplasmic, whereas type II PKA usually associates with specific cellular structures and organelles. The intracellular organization of PKA is controlled through the association with AKAPs (A-kinase-anchoring proteins) [[cite:PUB00088898], [cite:PUB00088800], [cite:PUB00088802]].</p>

<p>PKA plays a role in the regulation of diverse processes such as growth, development, memory, metabolism, gene expression, immunity, and lipolysis. The cAMP/PKA signaling pathway regulates glucose homeostasis at multiple levels including insulin and glucagon secretion, glucose uptake, glycogen synthesis and breakdown, gluconeogenesis [[cite:PUB00088796]]. The cAMP/PKA pathway acts downstream of GPCRs and regulates the activities of key molecules involved in insulin secretion, including GLUT2, KATP, and Cav [[cite:PUB00088796]].</p>"
1;IPR018102;"imex:IM-11875
pubmed:17610306";Small ribosomal subunit protein uS11, conserved site;"<p>Ribosomal protein uS11 [[cite:PUB00001562]] plays an essential role in selecting the correct tRNA in protein biosynthesis. It is located on the large lobe of the small ribosomal subunit. On the basis of sequence similarities, uS11 belongs to a family of bacterial, archaeal and eukaryotic ribosomal proteins. This entry represents a small conserved site found in uS11 ribosomal proteins.</p>; <p>Ribosomes are the particles that catalyse mRNA-directed protein synthesis in all organisms. The codons of the mRNA are exposed on the ribosome to allow tRNA binding. This leads to the incorporation of amino acids into the growing polypeptide chain in accordance with the genetic information. Incoming amino acid monomers enter the ribosomal A site in the form of aminoacyl-tRNAs complexed with elongation factor Tu (EF-Tu) and GTP. The growing polypeptide chain, situated in the P site as peptidyl-tRNA, is then transferred to aminoacyl-tRNA, and the new peptidyl-tRNA, extended by one residue, is translocated to the P site with the aid of the elongation factor G (EF-G) and GTP as the deacylated tRNA is released from the ribosome through one or more exit sites [[cite:PUB00007068], [cite:PUB00007069]]. About 2/3 of the mass of the ribosome consists of RNA and 1/3 consists of protein. The proteins are named in accordance with the subunit of the ribosome which they belong to: the small (S1 to S31) and the large (L1 to L44). Usually they decorate the rRNA cores of the subunits.</p>

<p>Many ribosomal proteins, particularly those of the large subunit, are composed of a globular, surfaced-exposed domain with long finger-like projections that extend into the rRNA core to stabilise its structure. Most of the proteins interact with multiple RNA elements, often from different domains. In the large subunit, about 1/3 of the 23S rRNA nucleotides are at least in van der Waals' contact with protein, and L22 interacts with all six domains of the 23S rRNA. Proteins S4 and S7, which initiate assembly of the 16S rRNA, are located at junctions of five and four RNA helices, respectively. In this way, proteins serve to organise and stabilise the rRNA tertiary structure. While the crucial activities of decoding and peptide transfer are RNA-based, proteins play an active role in functions that may have evolved to streamline the process of protein synthesis. In addition to their function in the ribosome, many ribosomal proteins have some function 'outside' the ribosome [[cite:PUB00007069], [cite:PUB00007070]].</p>"
1;IPR001971;"imex:IM-11875
pubmed:17610306";Small ribosomal subunit protein uS11;"<p>Small ribosomal subunit protein uS11, previously known as Ribosomal protein S11 [[cite:PUB00001562]], plays an essential role in selecting the correct tRNA in protein biosynthesis. It is located on the large lobe of the small ribosomal subunit.</p>; <p>Ribosomes are the particles that catalyse mRNA-directed protein synthesis in all organisms. The codons of the mRNA are exposed on the ribosome to allow tRNA binding. This leads to the incorporation of amino acids into the growing polypeptide chain in accordance with the genetic information. Incoming amino acid monomers enter the ribosomal A site in the form of aminoacyl-tRNAs complexed with elongation factor Tu (EF-Tu) and GTP. The growing polypeptide chain, situated in the P site as peptidyl-tRNA, is then transferred to aminoacyl-tRNA, and the new peptidyl-tRNA, extended by one residue, is translocated to the P site with the aid of the elongation factor G (EF-G) and GTP as the deacylated tRNA is released from the ribosome through one or more exit sites [[cite:PUB00007068], [cite:PUB00007069]]. About 2/3 of the mass of the ribosome consists of RNA and 1/3 consists of protein. The proteins are named in accordance with the subunit of the ribosome which they belong to: the small (S1 to S31) and the large (L1 to L44). Usually they decorate the rRNA cores of the subunits.</p>

<p>Many ribosomal proteins, particularly those of the large subunit, are composed of a globular, surfaced-exposed domain with long finger-like projections that extend into the rRNA core to stabilise its structure. Most of the proteins interact with multiple RNA elements, often from different domains. In the large subunit, about 1/3 of the 23S rRNA nucleotides are at least in van der Waals' contact with protein, and L22 interacts with all six domains of the 23S rRNA. Proteins S4 and S7, which initiate assembly of the 16S rRNA, are located at junctions of five and four RNA helices, respectively. In this way, proteins serve to organise and stabilise the rRNA tertiary structure. While the crucial activities of decoding and peptide transfer are RNA-based, proteins play an active role in functions that may have evolved to streamline the process of protein synthesis. In addition to their function in the ribosome, many ribosomal proteins have some function 'outside' the ribosome [[cite:PUB00007069], [cite:PUB00007070]].</p>"
